TrigNum,Date,Time UT,MesgType,RA,Dec,Error,Comments
542071238,2018/3/6,23:20:34,GBM Flight Position,359.083,-29.183,16.25,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 138.20,-25.38 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
542071238,2018/3/6,23:20:34,GBM Flight Position,14.25,-25.033,24.88,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 138.20,-25.38 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
542028572,2018/3/6,11:29:28,GBM Flight Position,218.75,-69.183,23.75,Fermi-GBM Flight-calculated Coordinates. The LC_URL file will not be created until ~15 min after the trigger.
541934773,2018/3/5,9:26:09,LAT Offline Position,49.67,32.1,6.6,Fermi LAT Offline position. This Notice was ground-generated -- not flight-generated. It is the result of human-in-the-loop processing. This is a human generated position of a LAT ground detection. This source corresponds to GBM trigger 541934773/180305393.
541934773,2018/3/5,9:26:09,GBM Ground Position,45.87,31.21,1.63,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_541934773.fits
541934773,2018/3/5,9:26:09,GBM Flight Position,46.05,34.05,3.78,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 30.85,-20.25 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
541934773,2018/3/5,9:26:09,GBM Flight Position,40.817,37.733,6.63,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 30.85,-20.25 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
541836772,2018/3/4,6:12:47,GBM Flight Position,159.3,87.6,9.5,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 19.57,-22.78 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
541836772,2018/3/4,6:12:47,GBM Flight Position,218.1,-28.3,27.58,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 19.57,-22.78 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
541716181,2018/3/2,20:42:56,GBM Flight Position,76.3,-64.2,29.9,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 125.40,-6.47 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
541400661,2018/2/27,5:04:17,GBM Final Position,98.61,-5.44,6.88,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing. NOTE: This GBM event is temporally(0.0<100sec) coincident with the INTEGRAL_SPIACS event (trignum=8023).
541402602,2018/2/27,5:36:38,GBM Ground Position,252.52,-43.24,3.89,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_541402602.fits
541402602,2018/2/27,5:36:38,GBM Flight Position,244.35,-56.3,9.12,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 34.03,-12.52 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
541402602,2018/2/27,5:36:38,GBM Flight Position,248.167,-36.233,19.1,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 34.03,-12.52 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
541400661,2018/2/27,5:04:17,GBM Ground Position,96.08,-2.86,9.54,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice. NOTE: This GBM event is temporally(0.0<100sec) coincident with the INTEGRAL_SPIACS event (trignum=8023).   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_541400661.fits
541400661,2018/2/27,5:04:17,GBM Flight Position,95.183,2.433,12.8,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 282.22,25.63 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
541336497,2018/2/26,11:14:53,GBM Flight Position,292.717,48.433,26.12,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 107.18,-0.32 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
541245659,2018/2/25,10:00:54,GBM Final Position,180.98,-9.49,7.47,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Short GRB.
541245659,2018/2/25,10:00:54,GBM Ground Position,177.22,-14.78,8.71,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_541245659.fits
541245659,2018/2/25,10:00:54,GBM Flight Position,177.6,-23.75,14.98,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 160.07,11.70 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
541228559,2018/2/25,5:15:55,GBM Flight Position,44.783,54.267,34.85,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 234.02,12.18 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
541228559,2018/2/25,5:15:55,GBM Flight Position,149.867,-68.033,34.97,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 234.02,12.18 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
541212368,2018/2/25,0:46:04,GBM Flight Position,168.75,-4.467,35.58,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 3.57,25.63 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
541065142,2018/2/23,7:52:17,GBM Flight Position,265.3,0.167,34.97,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 343.20,9.20 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
541065142,2018/2/23,7:52:17,GBM Flight Position,23.667,-58.067,27.27,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 343.20,9.20 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
540971047,2018/2/22,5:44:02,GBM Final Position,54.96,13.22,1.5,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB.
540971047,2018/2/22,5:44:02,GBM Ground Position,56.93,12.11,1.99,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_540971047.fits
540971047,2018/2/22,5:44:02,GBM Ground Position,56.9,12.13,4.06,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_540971047.fits
540971047,2018/2/22,5:44:02,GBM Ground Position,56.6,10.76,4.11,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_540971047.fits
540971047,2018/2/22,5:44:02,GBM Ground Position,54.33,14.11,5.24,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_540971047.fits
540971047,2018/2/22,5:44:02,GBM Ground Position,52.5,7.98,5.64,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_540971047.fits
540971047,2018/2/22,5:44:02,GBM Flight Position,63.733,3.35,9.5,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 206.72,-7.87 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
540971047,2018/2/22,5:44:02,GBM Flight Position,358.017,60.367,16.87,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 206.72,-7.87 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
540891149,2018/2/21,7:32:25,GBM Flight Position,332.883,8.7,26.98,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 185.88,-8.28 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
540810844,2018/2/20,9:13:59,GBM Flight Position,191.1,-75.317,27.08,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 142.05,-18.23 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
540750282,2018/2/19,16:24:38,GBM Flight Position,179.333,73.517,35.07,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 176.05,25.62 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
540732857,2018/2/19,11:34:13,GBM Final Position,86.22,32.31,1,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
540732857,2018/2/19,11:34:13,GBM Flight Position,76.9,32.567,4.38,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 228.83,24.48 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
540732857,2018/2/19,11:34:13,GBM Flight Position,92.367,26.767,9.77,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 228.83,24.48 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
540732857,2018/2/19,11:34:13,GBM Flight Position,67.55,20.517,21.88,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 228.83,24.48 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
540659650,2018/2/18,15:14:05,GBM Final Position,47.23,46.65,4.44,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing. NOTE: This GBM event is temporally(0.0<100sec) coincident with the KONUS event (trignum=1816754845).
540659650,2018/2/18,15:14:05,GBM Ground Position,44.56,46.04,1.6,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice. NOTE: This GBM event is temporally(0.0<100sec) coincident with the CALET_GBM event (trignum=1203001776).   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_540659650.fits
540659650,2018/2/18,15:14:05,GBM Flight Position,47.183,45.267,3.43,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 246.07,18.08 [deg]. The LC_URL file will not be created until ~15 min after the trigger. NOTE: This GBM event is temporally(0.0<100sec) coincident with the CALET_GBM event (trignum=1203001776)."
540659650,2018/2/18,15:14:05,GBM Flight Position,48.817,51.6,8.38,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 246.07,18.08 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
540649863,2018/2/18,12:30:59,GBM Flight Position,243.15,-26.217,31.25,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 24.62,-21.23 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
540476225,2018/2/16,12:17:01,GBM Final Position,44.04,-76.1,1.64,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing.
540476225,2018/2/16,12:17:01,GBM Flight Position,126.883,86.367,12.05,Fermi-GBM Flight-calculated Coordinates. The LC_URL file will not be created until ~15 min after the trigger.
540476225,2018/2/16,12:17:01,GBM Flight Position,126.883,86.367,12.05,Fermi-GBM Flight-calculated Coordinates. The LC_URL file will not be created until ~15 min after the trigger.
540405116,2018/2/15,16:31:52,GBM Final Position,133.69,-79.01,1,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
540405116,2018/2/15,16:31:52,GBM Flight Position,217.933,-29.25,11.08,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 27.80,-25.52 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
540065193,2018/2/11,18:06:28,GBM Final Position,202.86,33.53,9.25,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Long GRB.
540065193,2018/2/11,18:06:28,GBM Ground Position,183.18,31.77,9.4,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_540065193.fits
540065193,2018/2/11,18:06:28,GBM Ground Position,167.39,35.25,12.7,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_540065193.fits
540065193,2018/2/11,18:06:28,GBM Flight Position,166.667,36.783,30.3,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 184.65,23.48 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
540004049,2018/2/11,1:07:24,GBM Flight Position,326.3,-11.833,6.07,Fermi-GBM Flight-calculated Coordinates. The LC_URL file will not be created until ~15 min after the trigger. NOTE: This GBM event is temporally(4.0<100sec) coincident with the CALET_GBM event (trignum=1202346184).
539999193,2018/2/10,23:46:28,GBM Final Position,112.76,-27.44,2.38,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
539999193,2018/2/10,23:46:28,GBM Ground Position,113.29,-28.42,2.38,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539999193.fits
539999193,2018/2/10,23:46:28,GBM Ground Position,109.69,-30.22,2.67,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539999193.fits
539999193,2018/2/10,23:46:28,GBM Ground Position,110.33,-32.99,3.25,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539999193.fits
539999193,2018/2/10,23:46:28,GBM Ground Position,110.53,-30.79,4.41,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539999193.fits
539999193,2018/2/10,23:46:28,GBM Flight Position,115.1,-31.5,7.37,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 261.02,-17.32 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539999193,2018/2/10,23:46:28,GBM Flight Position,114.883,-31.75,9.57,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 261.02,-17.32 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539958283,2018/2/10,12:24:39,LAT Offline Position,1.8,18.35,10.79,Fermi LAT Offline position. This Notice was ground-generated -- not flight-generated. It is the result of human-in-the-loop processing. This is a human generated position of a LAT ground detection. This source corresponds to GBM trigger.
539958283,2018/2/10,12:24:39,GBM Final Position,3.33,21.01,1.53,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Long GRB.
539958283,2018/2/10,12:24:39,GBM Flight Position,15.2,24.983,4.47,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 18.45,7.50 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539958283,2018/2/10,12:24:39,GBM Ground Position,4.38,24.02,6.91,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539958283.fits
539958283,2018/2/10,12:24:39,GBM Flight Position,14.683,25.467,5.62,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 18.45,7.50 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539958283,2018/2/10,12:24:39,GBM Flight Position,14.483,25.65,18.1,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 18.45,7.50 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539806855,2018/2/8,18:20:50,GBM Final Position,196.56,8.24,5.1,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB.
539806855,2018/2/8,18:20:50,GBM Ground Position,193.75,11.22,6.14,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539806855.fits
539806855,2018/2/8,18:20:50,GBM Ground Position,198.44,9.27,6.44,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539806855.fits
539806855,2018/2/8,18:20:50,GBM Flight Position,206.917,2.633,11.93,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 109.62,-13.22 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539806855,2018/2/8,18:20:50,GBM Flight Position,201.717,3.05,13.97,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 109.62,-13.22 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539613219,2018/2/6,12:33:34,GBM Flight Position,251.333,-36.633,35.67,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 234.85,-4.03 [deg]. The LC_URL file will not be created until ~15 min after the trigger. NOTE: This GBM event is temporally(2.0<100sec) coincident with the INTEGRAL event (trignum=8008)."
539594761,2018/2/6,7:25:56,GBM Flight Position,249.5,-39.45,19.42,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 227.83,-25.45 [deg]. The LC_URL file will not be created until ~15 min after the trigger. NOTE: This GBM event is temporally(2.0<100sec) coincident with the INTEGRAL event (trignum=8007)."
539585528,2018/2/6,4:52:03,GBM Final Position,230.74,20.39,7.63,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Short GRB.
539585528,2018/2/6,4:52:03,GBM Ground Position,224.68,22.44,6.9,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539585528.fits
539585528,2018/2/6,4:52:03,GBM Flight Position,345.017,77.75,10.18,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 41.82,17.23 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539554764,2018/2/5,20:19:19,GBM Flight Position,248.85,-41.617,16.33,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 34.08,-25.28 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539509509,2018/2/5,7:45:04,GBM Ground Position,208.79,-18.4,4.51,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539509509.fits
539509509,2018/2/5,7:45:04,GBM Ground Position,208.8,-17.4,5.2,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539509509.fits
539509509,2018/2/5,7:45:04,GBM Ground Position,205.3,-14.47,8,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539509509.fits
539509509,2018/2/5,7:45:04,GBM Flight Position,212.167,-17.5,12.23,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 253.88,-24.27 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539509509,2018/2/5,7:45:04,GBM Flight Position,214.95,-22.717,15.72,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 253.88,-24.27 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539497530,2018/2/5,4:25:25,GBM Ground Position,122.8,18.89,4.65,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539497530.fits
539497530,2018/2/5,4:25:25,GBM Ground Position,134.43,8.64,8.68,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539497530.fits
539497530,2018/2/5,4:25:25,GBM Flight Position,99.517,64.567,19.87,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 265.62,-24.10 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539468884,2018/2/4,20:27:59,GBM Flight Position,286.95,-35.8,7.5,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 19.58,-22.78 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539468884,2018/2/4,20:27:59,GBM Flight Position,286.4,-36.983,10.53,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 19.58,-22.78 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539468884,2018/2/4,20:27:59,GBM Flight Position,298.85,-37.3,12.02,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 19.58,-22.78 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539404581,2018/2/4,2:36:17,GBM Flight Position,202.6,46.5,4.1,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 201.32,13.50 [deg]. The LC_URL file will not be created until ~15 min after the trigger. NOTE: This GBM event is temporally(0.0<100sec) coincident with the SWIFT_BAT event (trignum=808483)."
539203430,2018/2/1,18:43:45,GBM Final Position,75.82,52.5,9.21,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Short GRB.
539203430,2018/2/1,18:43:45,GBM Ground Position,71.2,53.45,11.67,Fermi-GBM Ground-calculated Coordinates. Bright hard burst in the GBM. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539203430.fits
539203430,2018/2/1,18:43:45,GBM Flight Position,63.167,55.15,15.65,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 240.50,20.73 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539196963,2018/2/1,16:55:59,GBM Final Position,251.32,-43.47,7.86,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Short GRB.
539196963,2018/2/1,16:55:59,GBM Ground Position,254.1,-45.73,7.68,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539196963.fits
539196963,2018/2/1,16:55:59,GBM Flight Position,231.417,-50.633,7.35,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 222.02,3.13 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539095197,2018/1/31,12:39:52,GBM Final Position,307.06,-43.66,7.91,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Short GRB.
539095197,2018/1/31,12:39:52,GBM Ground Position,306.28,-38.11,8.52,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539095197.fits
